Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,row_collected_at_local,row_collected_at_utc,fx_rate_live_usd_inr,fx_rate_timestamp_utc
27051199,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-dress-with-scarf_27051199,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-dress-with-scarf_27051199,Asymmetrical dress with scarf - Women | MANGO USA,,99.99,,,,False,5990.0,,64.67,,,,False,35.32,Composition: 100% polyester | Lining: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:26:17.682105-04:00,2026-04-03T11:26:17.682151+00:00,92.62487,2026-04-03T11:24:00+00:00
27051250,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/structured-knitted-sweater_27051250,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/structured-knitted-sweater_27051250,Structured knitted sweater - Men | MANGO USA,,74.99,99.99,-25,25.00,True,6490.0,,70.08,,,,False,4.91,"100% cotton cable-knit sweater | 100% wool fine-knit sweater | Composition: 52% acrylic, 25% polyester, 14% polyamide, 5% viscose, 4% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:26:59.781518-04:00,2026-04-03T11:26:59.781566+00:00,92.60897,2026-04-03T11:25:00+00:00
27051258,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/zip-up-cloth-jacket_27051258,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/zip-up-cloth-jacket_27051258,Zip-up cloth jacket - Men | MANGO USA,,79.99,99.99,-20,20.00,True,6190.0,,66.77,,,,False,13.22,"100% Italian wool knitted sweater | Zip-neck 100% lightweight cotton sweatshirt | 100% cotton water-repellent jacket | Composition: 91% polyester, 9% viscose | Pockets lining: 100% polyester","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:27:43.255364-04:00,2026-04-03T11:27:43.255400+00:00,92.70445,2026-04-03T11:26:00+00:00
27051274,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/satin-finish-flowy-shirt_27051274,https://shop.mango.com/in/en/p/women/shirts---blouses/shirts/satin-finish-flowy-shirt_27051274?c=52,Satin finish flowy shirt - Women | MANGO USA,,59.99,,,,False,3290.0,,35.52,,,,False,24.47,Composition: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:28:25.193426-04:00,2026-04-03T11:28:25.193465+00:00,92.62406,2026-04-03T11:27:00+00:00
27061234,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/cotton-knit-shirt_27061234,https://shop.mango.com/in/en/p/men/shirts/cotton-knit-shirt_27061234,Cotton knit shirt - Men | MANGO USA,,79.99,,,,False,4990.0,,53.87,,,,False,26.12,"100% linen bowling-collar shirt | 100% merino wool cardigan | Structured knit polo, 100% cotton, with buttons | Composition: 58% polyester, 42% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:29:08.024205-04:00,2026-04-03T11:29:08.024253+00:00,92.62406,2026-04-03T11:27:00+00:00
27061263,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/knitwear/turtleneck-knit-top_27061263,https://shop.mango.com/in/en/p/women/tops/knitwear/turtleneck-knit-top_27061263,Turtleneck knit top - Women | MANGO USA,,39.99,59.99,-33,33.34,True,3290.0,,35.52,,,,False,4.47,"Composition: 42% polyester, 36% acrylic, 22% polyamide","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:29:50.328859-04:00,2026-04-03T11:29:50.328881+00:00,92.61949,2026-04-03T11:28:00+00:00
27063709,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-pinafore_27063709,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-pinafore_27063709,Denim pinafore - Kids | MANGO USA,,35.99,,,,False,2090.0,,22.57,,,,False,13.42,100% cotton fabric. Denim-style cotton fabric. Short design. Straight neckline. Straps. Two side pockets | Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:30:32.550146-04:00,2026-04-03T11:30:32.550181+00:00,92.61902,2026-04-03T11:29:00+00:00
27065812,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,Buttons denim jumpsuit - Women | MANGO USA,,99.99,,,,False,5990.0,,64.67,,,,False,35.32,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:31:13.859135-04:00,2026-04-03T11:31:13.859181+00:00,92.61902,2026-04-03T11:29:00+00:00
27066343,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,Embroidered denim dungarees - Kids | MANGO USA,,45.99,,,,False,3190.0,,34.44,,,,False,11.55,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-04-03T07:31:55.787220-04:00,2026-04-03T11:31:55.787253+00:00,92.62236,2026-04-03T11:30:00+00:00
27066716,Kids,comparison_misc,Kids_misc,https://shop.mango.com/us/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,https://shop.mango.com/in/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,Knit striped sweater - Kids | MANGO USA,,35.99,,,,False,2090.0,,22.56,,,,False,13.43,100% cotton fabric. Knit fabric. Straight design. Striped design. Round neck. Long sleeves. Button closure on the shoulder | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:32:02.966759-04:00,2026-04-03T11:32:02.966807+00:00,92.62236,2026-04-03T11:30:00+00:00
27067164,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,Short strap dress - Women | MANGO USA,,139.99,,,,False,6990.0,,75.36,,,,False,64.63,"Composition: 79% polyester, 21% elastane","China
Dye",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-04-03T07:32:44.638499-04:00,2026-04-03T11:32:44.638520+00:00,92.75388,2026-04-03T11:31:00+00:00
27071175,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,Cloth jacket with hood - Men | MANGO USA,,99.99,139.99,-29,28.57,True,9490.0,,102.31,,,,False,-2.32,100% cotton cable-knit sweater | 100% wool fine-knit sweater | Composition: 100% polyester | Lining: 100% polyester,"Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:32:52.024262-04:00,2026-04-03T11:32:52.024344+00:00,92.75388,2026-04-03T11:31:00+00:00
27073296,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,https://shop.mango.com/in/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,Denim shirt with seams - Women | MANGO USA,,69.99,,,,False,3990.0,,43.05,,,,False,26.94,"Composition: 88% cotton, 10% elastomultiester, 2% elastane","Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:33:34.734825-04:00,2026-04-03T11:33:34.734873+00:00,92.67295,2026-04-03T11:32:00+00:00
27073300,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/draped-neck-satin-top_27073300,https://shop.mango.com/in/en/p/women/tops/basics/draped-neck-satin-top_27073300,Draped neck satin top - Women | MANGO USA,,59.99,,,,False,3290.0,,35.5,,,,False,24.49,"Composition: 82% viscose, 18% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:34:17.014363-04:00,2026-04-03T11:34:17.014398+00:00,92.67295,2026-04-03T11:32:00+00:00
27073341,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fitted-denim-body_27073341,https://shop.mango.com/in/en/p/women/tops/basics/fitted-denim-body_27073341,Fitted denim body - Women | MANGO USA,,89.99,,,,False,4990.0,,53.87,,,,False,36.12,"Composition: 99% cotton, 1% elastane","Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-04-03T07:34:58.933247-04:00,2026-04-03T11:34:58.933296+00:00,92.63654,2026-04-03T11:33:00+00:00
27074101,Women,comparison_outerwear,Women_outerwear,https://shop.mango.com/us/en/p/women/jackets/tweed/jacket-with-jewel-button-strip-collar_27074101,https://shop.mango.com/in/en/p/women/jackets/jacket-with-jewel-button-strip-collar_27074101,Jacket with jewel-button strip collar - Women | MANGO USA,,179.99,,,,False,9790.0,,105.69,,,,False,74.3,"Composition: 75% polyester, 19% viscose, 6% elastane | Lining: 52% viscose, 48% polyester","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:35:40.706658-04:00,2026-04-03T11:35:40.706690+00:00,92.62729,2026-04-03T11:34:00+00:00
27075825,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/strapless-denim-top_27075825,https://shop.mango.com/in/en/p/women/tops/basics/strapless-denim-top_27075825,Strapless denim top - Women | MANGO USA,,69.99,,,,False,3990.0,,43.03,,,,False,26.96,100% linen crop top | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:36:24.166223-04:00,2026-04-03T11:36:24.166267+00:00,92.73122,2026-04-03T11:35:00+00:00
27075841,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,https://shop.mango.com/in/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,Asymmetrical fitted top - Women | MANGO USA,,45.99,,,,False,2590.0,,27.93,,,,False,18.06,"Composition: 95% polyester, 5% elastane","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:37:05.906303-04:00,2026-04-03T11:37:05.906359+00:00,92.73122,2026-04-03T11:35:00+00:00
27081240,Kids,comparison_boytrousers,Kids_boytrousers,https://shop.mango.com/us/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,https://shop.mango.com/in/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,Comfy jeans with drawstring - Kids | MANGO USA,,39.99,,,,False,2690.0,,28.99,,,,False,11.0,"Composition: 77% cotton, 21% polyester, 1% elastane, 1% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:37:47.588273-04:00,2026-04-03T11:37:47.588491+00:00,92.80349,2026-04-03T11:36:00+00:00
27081251,Women,comparison_trousers,Women_trousers,https://shop.mango.com/us/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,https://shop.mango.com/in/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,Leggings with seam detail - Women | MANGO USA,,59.99,,,,False,3290.0,,35.49,,,,False,24.5,"Composition: 60% viscose, 36% polyester, 4% elastane","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:38:30.032936-04:00,2026-04-03T11:38:30.032973+00:00,92.71329,2026-04-03T11:37:00+00:00
27081280,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/a-line-dress-with-gathered-sides_27081280,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/browns/a-line-dress-with-gathered-sides_27081280,A-line dress with gathered sides - Women | MANGO USA,,69.99,89.99,-22,22.22,True,4990.0,,53.82,,,,False,16.17,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:39:12.782569-04:00,2026-04-03T11:39:12.782609+00:00,92.71329,2026-04-03T11:37:00+00:00
27081310,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/plain/100-cotton-slim-fit-shirt_27081310,https://shop.mango.com/in/en/p/men/shirts/plain/100-cotton-slim-fit-shirt_27081310,100% cotton slim-fit shirt - Men | MANGO USA,,59.99,79.99,-25,25.00,True,4990.0,,53.84,,,,False,6.15,100% COTTON SLIM-FIT SHIRT | Slim fit. 100% cotton fabric. Shirt collar. Long sleeves with buttoned cuffs. Front button closure | Regular-fit 100% cotton shirt | 100% linen slim-fit shirt | Composition: 100% cotton,"Egypt
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:39:54.718932-04:00,2026-04-03T11:39:54.718964+00:00,92.67465,2026-04-03T11:38:00+00:00
27081326,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/lace-top_27081326,https://shop.mango.com/in/en/p/women/tops/basics/lace-top_27081326,Lace top - Women | MANGO USA,,89.99,,,,False,4990.0,,53.84,,,,False,36.15,Composition: 100% viscose | Lace edging: 100% polyamide,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:40:36.282807-04:00,2026-04-03T11:40:36.282842+00:00,92.67706,2026-04-03T11:39:00+00:00
27081342,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/straight/mid-rise-straight-jeans_27081342,https://shop.mango.com/in/en/p/women/jeans/straight/mid-rise-straight-jeans_27081342,Mid-rise straight jeans - Women | MANGO USA,,45.99,89.99,-49,48.89,True,4990.0,,53.84,,,,False,-7.85,Composition: 100% cotton,"Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-04-03T07:41:19.075727-04:00,2026-04-03T11:41:19.075772+00:00,92.67706,2026-04-03T11:39:00+00:00
27085154,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-shirt-dress_27085154,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-shirt-dress_27085154,Denim shirt dress - Kids | MANGO USA,,39.99,,,,False,2690.0,,29.03,,,,False,10.96,100% cotton fabric. Denim-style cotton fabric. Straight design. Short design. Button-down collar. Short sleeves. Two side pockets. Valentine Collection | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:42:01.232616-04:00,2026-04-03T11:42:01.232639+00:00,92.67576,2026-04-03T11:40:00+00:00
27085817,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/balloon-jeans-with-rolled-up-hem_27085817,https://shop.mango.com/in/en/p/women/jeans/balloon/balloon-jeans-with-rolled-up-hem_27085817,Balloon jeans with cuffed hem - Women | MANGO USA,,89.99,,,,False,4990.0,,53.8,,,,False,36.19,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:42:43.075024-04:00,2026-04-03T11:42:43.075048+00:00,92.74554,2026-04-03T11:41:00+00:00
27087139,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/blouses/denim-blouse-with-pockets_27087139,https://shop.mango.com/in/en/p/women/shirts---blouses/blouses/denim-blouse-with-pockets_27087139,Denim blouse with pockets - Women | MANGO USA,,69.99,,,,False,3990.0,,43.02,,,,False,26.97,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:43:25.478691-04:00,2026-04-03T11:43:25.478814+00:00,92.74554,2026-04-03T11:41:00+00:00
27091173,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/field-jackets/100-suede-leather-jacket_27091173,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/field-jackets/100-suede-leather-jacket_27091173,100% suede leather jacket - Men | MANGO USA,,299.99,,,,False,17990.0,,194.1,,,,False,105.89,100% SUEDE LEATHER JACKET | Regular fit. 100% suede leather. Corduroy shirt collar. Inner lining. Two side pockets with flaps. Interior pocket. Long sleeves with buttoned cuffs. Front zip and snap button closure | 100% suede leather jacket with zipper | 100% leather jacket with pockets | Composition: 100% pigskin leather | Lining: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:44:06.975460-04:00,2026-04-03T11:44:06.975505+00:00,92.68235,2026-04-03T11:42:00+00:00
27091175,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/quilted/short-water-repellent-puffer-jacket_27091175,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/quilted/short-water-repellent-puffer-jacket_27091175,Short water-repellent puffer jacket - Men | MANGO USA,,139.99,199.99,-30,30.00,True,11990.0,,129.38,,,,False,10.61,"Composition: 100% polyester | Lining: 100% polyester | Rib: 95% polyester, 5% elastane | Filling: 100% polyester","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:44:49.754876-04:00,2026-04-03T11:44:49.754922+00:00,92.67626,2026-04-03T11:43:00+00:00
27091242,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/cable-knit-sweater_27091242,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/cable-knit-sweater_27091242,Cable-knit sweater - Men | MANGO USA,,79.99,99.99,-20,20.00,True,6190.0,,66.79,,,,False,13.2,"100% cotton cable-knit sweater | 100% cotton structured knitted sweater | Composition: 64% acrylic, 27% polyester, 7% wool, 2% elastane","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:45:31.526177-04:00,2026-04-03T11:45:31.526196+00:00,92.67707,2026-04-03T11:44:00+00:00
27091261,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/plain/100-cotton-dress-shirt_27091261,https://shop.mango.com/in/en/p/men/shirts/plain/100-cotton-dress-shirt_27091261,100% cotton dress shirt - Men | MANGO USA,,79.99,,,,False,4990.0,,53.84,,,,False,26.15,100% COTTON DRESS SHIRT | 100% Cotton. Silhouette Classic Fit. Shirt collar. Rounded hem. Long sleeves with buttoned cuffs. Front button closure | Turin 100% virgin wool suit blazer | Turin 100% wool suit pants | 100% cotton striped slim-fit shirt | Regular-fit 100% cotton shirt | 100% cotton Oxford shirt | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:46:15.061716-04:00,2026-04-03T11:46:15.061745+00:00,92.67707,2026-04-03T11:44:00+00:00
27092537,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fitted-suit-top_27092537,https://shop.mango.com/in/en/p/women/tops/basics/fitted-suit-top_27092537,Fitted suit top - Women | MANGO USA,,69.99,,,,False,3990.0,,43.05,,,,False,26.94,"Composition: 37% viscose, 32% cotton, 31% linen | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:46:57.858099-04:00,2026-04-03T11:46:57.858140+00:00,92.67642,2026-04-03T11:45:00+00:00
27093270,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/denim-top-with-under-seam-detail_27093270,https://shop.mango.com/in/en/p/women/tops/basics/denim-top-with-seam-detail_27093270,Denim top with under seam detail - Women | MANGO USA,,59.99,,,,False,3290.0,,35.48,,,,False,24.51,100% linen crop top | Composition: 100% cotton,"India
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:47:39.779670-04:00,2026-04-03T11:47:39.779706+00:00,92.73696,2026-04-03T11:46:00+00:00
27095840,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/short/combined-denim-dress_27095840,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/short/combined-denim-dress_27095840,Combined denim dress - Women | MANGO USA,,99.99,,,,False,6490.0,,70.03,,,,False,29.96,Composition: 100% cotton,"Morocco
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:48:21.492123-04:00,2026-04-03T11:48:21.492173+00:00,92.66798,2026-04-03T11:47:00+00:00
27096720,Kids,comparison_misc,Kids_misc,https://shop.mango.com/us/en/p/newborn/shirts/embroidered-cotton-blouse_27096720,https://shop.mango.com/in/en/p/newborn/shirts/embroidered-cotton-blouse_27096720,Embroidered cotton blouse - Kids | MANGO USA,,29.99,,,,False,1890.0,,20.4,,,,False,9.59,100% cotton fabric. Straight design. Round neck. Short sleeves. Button closure at the back. Embroidered details | Composition: 100% cotton | Lining: 100% cotton,"India
Dye",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-04-03T07:49:03.470832-04:00,2026-04-03T11:49:03.470883+00:00,92.66798,2026-04-03T11:47:00+00:00
