Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File
30000096,POLKA DOT RUFFLE MINI SHORTS - Ecru / Black,GENERAL,Ecru / Black,55.18,69.83,20.98,True,2025.75,21.15,2288.95,11.5,11.5,True,34.03,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,,3/22/26,95.78,comparison_knitwear
30000097,POLKA DOT MIDI SKIRT - Mid-gray,GENERAL,Mid-gray,54.23,68.37,20.68,True,2391.56,25.38,2969.39,19.46,19.46,True,28.85,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-03-22,94.23,comparison_outerwear
30000098,PLEATED MIDI SKIRT - Black,GENERAL,Black,68.67,93.56,26.6,True,2693.23,29.0,3308.68,18.6,18.6,True,39.67,"Composition: 91% modal, 9% polyester | 9% polyester",Morocco,2026-03-22,92.87,comparison_tops
30000099,PLATFORM SANDALS - Black,GENERAL,Black,54.63,60.39,9.54,True,3580.42,37.82,4261.39,15.98,15.98,True,16.81,nan,India,3/22/26,94.67,comparison_tops
30000100,PATENT FINISH WEDGE SANDALS - Pink,GENERAL,Pink,62.71,74.97,16.35,True,6603.5,72.13,7891.08,16.32,16.32,True,-9.42,viscose blend,China,2026-03-22,91.55,comparison_skirts
30000101,PRINTED FLAT BUCKLE SANDALS - Multi-color,GENERAL,Multi-color,64.76,74.0,,True,2591.92,28.17,3176.4,18.4,18.4,True,36.59,86% cotton | 86% RCS-certified recycled cotton,Indonesia,2026-03-22,92.01,comparison_tops
30000102,POINTED TOE SLINGBACK BALLET FLATS - Black,GENERAL,Black,52.24,65.15,19.82,True,4972.72,53.62,4972.72,,,False,-1.38,100% polyester | 85% polyester | 100% RCS-certified recycled polyester | 85% RCS-certified recycled polyester,China,3/22/26,92.74,comparison_trousers
30000103,PERFORATED SLINGBACK HEELS - Off White,GENERAL,Off White,62.63,81.32,22.98,True,4276.71,46.12,5050.16,15.32,15.32,True,16.51,100% polyester | 12% polyester | 100% RCS-certified recycled polyester | 12% RCS-certified recycled polyester,China,2026-03-22,92.73,March22_120AM
30000104,PLATFORM SANDALS - Black,GENERAL,Mid-gray,60.93,77.95,21.83,True,6487.48,68.06,8053.62,19.45,19.45,True,-7.13,100% polyester | 90% polyester,China,2026-03-22,95.32,comparison_tops
30000105,POINTED SPLIT SUEDE SHOES - Sandy Brown,GENERAL,,84.83,118.63,28.49,True,6336.08,67.94,6409.03,,1.14,False,16.89,100% polyester | 15% polyester,,2026-03-22,93.26,comparison_trousers
30000106,PLATFORM SHOES WITH LUG SOLE - White,GENERAL,White,57.92,69.38,16.52,True,5603.53,59.95,5989.41,,6.44,False,-2.03,82% polyester,Bangladesh,2026-03-22,93.47,comparison_outerwear
30000107,PEARLESCENT EFFECT HANDBAG - white,GENERAL,white,80.59,98.68,18.33,True,4410.91,47.11,5963.02,26.03,26.03,True,33.48,100% polyester,India,3/22/26,93.63,comparison_tops
30000108,PINCH PLEAT TOTE BAG - Dark tan,GENERAL,Dark tan,80.93,95.0,,True,4430.16,46.55,5309.13,16.56,16.56,True,34.38,100% polyester,China,2026-03-22,95.17,comparison_tops
30000109,PERFORATED EFFECT MINI SHOPPER BAG - Blue,GENERAL,Blue,39.91,55.74,28.4,True,2915.92,31.75,2915.92,,,False,8.16,Composition: 100% polyester | 100% polyester,China,2026-03-22,91.84,comparison_skirts
30000110,PEARLESCENT EFFECT DETAIL BAG - Ecru,GENERAL,Ecru,56.45,66.41,15.0,True,2701.93,29.77,3156.7,14.41,14.41,True,26.68,100% cotton,India,2026-03-22,90.76,comparison_trousers
30000111,PATCHWORK MINI BUCKET BAG - Denim Blue,GENERAL,,62.97,79.98,21.27,True,2763.49,29.12,3039.78,9.09,9.09,True,33.85,100% cotton | 100% polyester | 90% RCS-certified recycled cotton | 10% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,China,3/22/26,94.9,comparison_knitwear
30000112,PATCHWORK RIGID HANDLE MINI BUCKET BAG - Multi-color,GENERAL,Multi-color,58.72,82.43,28.76,True,3538.46,37.95,4440.81,,20.32,True,20.77,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.24,March22_1AM
30000113,POLKA DOT SEQUIN BANDEAU TOP - Black / White,GENERAL,Black / White,51.03,54.16,5.78,True,2528.73,26.83,2958.01,14.51,14.51,True,24.2,100% polyester | 97% polyester | 100% RCS-certified recycled polyester | 97% RCS-certified recycled polyester,Morocco,2026-03-22,94.25,comparison_tops
30000114,PLAID POPLIN RUCHED TOP - Beige-brown,GENERAL,Khaki,46.48,55.67,,True,2023.17,22.57,2108.55,4.05,4.05,True,23.91,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,89.64,comparison_bags
30000115,BALLOON SLEEVE TOP ZW COLLECTION - Mid-ecru,GENERAL,Mid-ecru,84.5,111.03,23.89,True,3552.65,37.63,4451.01,20.18,20.18,True,46.87,100% polyester | 100% RCS-certified recycled polyester,Morocco,3/22/26,94.41,comparison_tops
30000116,PATCHWORK STRAPPY TOP - Ecru,GENERAL,Ecru,41.63,51.22,,True,2348.65,25.41,2777.65,,15.44,True,16.22,95% polyester | 100% polyester | 100% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,China,2026-03-22,92.43,comparison_outerwear
30000117,POLKA DOT BALLOON HALTER TOP - Lilac,GENERAL,Lilac,61.66,71.3,13.52,True,2564.18,27.36,2920.05,12.19,12.19,True,34.3,100% polyester | 100% RCS-certified recycled polyester,Turkey,3/22/26,93.72,comparison_outerwear
30000118,POLKA DOT BALLOON TOP - Ecru / Black,GENERAL,Ecru / Black,44.33,55.69,,True,2089.01,22.54,2626.82,,20.47,True,21.79,98% cotton | 100% cotton | 98% OCS certified organically grown cotton | 100% OCS certified organically grown cotton,Turkey,3/22/26,92.68,comparison_trousers
30000119,POLYAMIDE BLEND TOP - Wine,GENERAL,Wine,44.35,51.73,14.27,True,1831.62,19.6,2008.18,8.79,8.79,True,24.75,100% cotton,China,3/22/26,93.45,comparison_trousers
30000120,PUFFER VEST - Black,GENERAL,Black,52.51,60.13,,True,2636.03,28.43,3537.57,25.48,25.48,True,24.08,"Composition: 68% lyocell, 32% polyester | 32% polyester",Cambodia,2026-03-22,92.72,comparison_jeans
30000121,PUFFY ZIPPER VEST SET - Khaki,GENERAL,Khaki,55.46,68.06,18.51,True,2671.01,29.15,3145.59,15.09,15.09,True,26.31,69% cotton | 100% polyester | 69% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,Cambodia,2026-03-22,91.63,comparison_shoes
30000122,POPLIN BALLOON TOP SET - Ecru,GENERAL,Ecru,32.22,40.3,20.05,True,2255.03,24.71,2511.78,10.22,10.22,True,7.51,100% cotton | 100% polyester | 100% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,Cambodia,2026-03-22,91.26,comparison_knitwear
30000123,STRETCH HALTER TOP - Black,GENERAL,Black,38.99,51.09,23.68,True,1637.98,18.22,1769.61,7.44,7.44,True,20.77,"Composition: 88% polyester, 12% elastane | 88% polyester | 88% RCS-certified recycled polyester",Turkey,3/22/26,89.9,March22_120AM
30000124,POLKA DOT HALTER TOP - Brown,GENERAL,Brown,32.27,46.48,,True,1459.79,15.5,1505.77,3.05,3.05,True,16.77,viscose blend,Morocco,2026-03-22,94.18,comparison_knitwear
30000125,POPLIN STRAPPY TOP - Light lilac,GENERAL,Light lilac,45.3,56.86,,True,1516.37,16.23,1901.84,20.27,20.27,True,29.07,Composition: 100% cotton | 100% cotton,India,2026-03-22,93.43,March22_1AM
30000126,CHOKER POLYAMIDE BODYSUIT - Dark brown,GENERAL,Dark brown,45.25,57.75,21.65,True,1965.52,20.12,2277.29,,13.69,True,25.13,100% polyester,Turkey,3/22/26,97.69,comparison_jeans
30000127,RED ZARA TEMPTATION EDP 80ML (2.71 FL. OZ),GENERAL,Lilac,16.63,18.83,,True,1040.21,11.13,1043.96,,0.36,False,5.5,knit fabric,,3/22/26,93.46,comparison_jeans
30000128,RED ZARA TEMPTATION ELIXIR PARFUM 80ML (2.7 FL. OZ).,GENERAL,Light beige,46.36,54.28,,True,2216.45,23.82,2818.51,21.36,21.36,True,22.54,nan,Morocco,2026-03-22,93.05,comparison_skirts
30000129,RED ZARA TEMPTATION SUMMER EDP 80ML (2.71 FL. OZ).,GENERAL,Dark pink,31.44,41.48,24.2,True,1878.93,20.6,2212.57,15.08,15.08,True,10.84,nan,Pakistan,3/22/26,91.21,comparison_jeans
30000130,KNIT POLO JACKET WITH INTERIOR TOP - Beige,GENERAL,Tobacco,47.68,57.23,16.69,True,2141.48,22.84,2794.37,23.36,23.36,True,24.84,"Composition: 56% acrylic, 36% cotton, 8% polyamide | 36% cotton | 36% RCS-certified recycled cotton",,2026-03-22,93.76,comparison_bags
30000131,POINTELLE KNIT CROP TOP - Ecru,GENERAL,Ecru,57.87,74.79,,True,2090.84,22.13,2172.42,,3.76,True,35.74,"Composition: 60% polyester, 40% cotton | 60% polyester | 40% cotton",,2026-03-22,94.48,comparison_knitwear
30000132,POINTELLE CARDIGAN - Ecru,GENERAL,Ecru,51.69,67.1,22.97,True,2311.61,24.49,2630.88,12.14,12.14,True,27.2,"Composition: 51% polyester, 49% cotton, 0% viscose | 51% polyester | 49% cotton | 51% RCS-certified recycled polyester | 49% RCS-certified recycled cotton",Turkey,3/22/26,94.39,comparison_knitwear
30000133,POINTELLE KNIT TOP - Ecru,GENERAL,Ecru,65.47,87.69,,True,2942.8,31.42,3408.58,13.66,13.66,True,34.05,56% polyester | 44% cotton | 100% cotton,Turkey,2026-03-22,93.66,comparison_knitwear
30000134,KNIT POLO SWEATER - Black,GENERAL,Black,66.81,88.89,,True,2881.99,30.42,3322.67,13.26,13.26,True,36.39,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Turkey,3/22/26,94.74,March22_120AM
30000135,POLKA DOT KNIT TOP - Brown / Ecru,GENERAL,Burgundy,46.83,53.14,11.87,True,2012.74,21.12,2241.26,10.2,10.2,True,25.71,"Composition: 52% polyester, 48% cellulose paste | 52% polyester | 52% RCS-certified recycled polyester",Spain,2026-03-22,95.3,comparison_jeans
30000136,POINTELLE KNIT TOP - Black,GENERAL,Black,42.09,49.71,15.33,True,2230.89,23.87,2544.28,12.32,12.32,True,18.22,"Composition: 59% polyester, 41% viscose | 59% polyester | 59% RCS-certified recycled polyester",China,3/22/26,93.46,comparison_dresses
30000137,POINTELLE KNIT CARDIGAN - Pink,GENERAL,Pink,62.9,84.01,25.13,True,2408.23,26.08,2952.42,18.43,18.43,True,36.82,"Composition: 62% polyester, 38% cotton, 0% viscose | 62% polyester | 38% cotton",Turkey,2026-03-22,92.34,comparison_jeans
30000138,PUFF SLEEVE KNIT JUMPER - Yellow,GENERAL,Yellow,37.55,46.3,18.9,True,2581.49,27.58,2700.35,,4.4,True,9.97,"Composition: 55% polyester, 45% cotton, 0% viscose | 55% polyester | 45% cotton",Turkey,2026-03-22,93.6,comparison_shoes
30000139,SHORT SLEEVE POINTELLE CARDIGAN - Ecru,GENERAL,Ecru,61.82,78.76,,True,2443.23,26.05,2963.62,17.56,17.56,True,35.77,"Composition: 61% polyester, 39% cotton, 0% viscose | 61% polyester | 39% cotton",Turkey,2026-03-22,93.79,comparison_shoes
30000140,PUFF SLEEVE KNIT TOP - Ecru,GENERAL,Navy blue,51.15,58.62,12.74,True,2266.27,24.45,2431.32,6.79,6.79,True,26.7,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,92.69,comparison_trousers
30000141,PUFF SHORT SLEEVE KNIT TOP - Pink,GENERAL,Pink,45.94,52.6,12.66,True,2647.6,28.13,3068.11,13.71,13.71,True,17.81,"Composition: 50% polyester, 34% viscose, 16% polyamide | 50% polyester | 50% RCS-certified recycled polyester",China,2026-03-22,94.12,comparison_dresses
30000142,PUFFY KNIT JUMPER - Blue / Indigo,GENERAL,Blue / Indigo,50.37,64.76,22.22,True,2443.12,26.96,2471.87,1.16,1.16,True,23.41,"Composition: 76% cotton, 24% polyester | 76% cotton | 24% polyester | 24% RCS-certified recycled polyester | 76% RCS-certified recycled cotton",China,2026-03-22,90.62,comparison_bags
30000143,GOLD BUTTON PEPLUM CARDIGAN - Navy blue,GENERAL,Navy blue,57.49,63.81,,True,3451.71,36.98,3926.51,,12.09,True,20.51,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-03-22,93.34,comparison_jeans
30000144,PUFF SLEEVE RIB KNIT TOP - Ecru,GENERAL,Ecru,53.78,67.61,20.46,True,2497.95,27.19,3449.36,27.58,27.58,True,26.59,"Composition: 51% polyamide, 49% polyester | 49% polyester | 49% RCS-certified recycled polyester",China,3/22/26,91.87,comparison_bags
30000145,GINGHAM CHECK SHIRT DRESS ZW COLLECTION - Green,GENERAL,Green,96.25,127.13,24.29,True,5117.64,54.53,6736.78,24.03,24.03,True,41.72,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.85,comparison_knitwear
30000146,ZW COLLECTION SATIN LACE DRESS - Brown,GENERAL,Brown,77.98,88.36,,True,4644.96,49.7,4841.95,,4.07,True,28.28,100% polyester | 100% RCS-certified recycled polyester,China,3/22/26,93.46,March22_1AM
30000147,ZW COLLECTION COMBINATION MIDI SKIRT - Ecru,GENERAL,Ecru,94.42,116.78,19.15,True,4458.53,48.31,4841.86,7.92,7.92,True,46.11,14% polyester | 31% polyester | 31% RCS-certified recycled polyester,Morocco,3/22/26,92.29,comparison_trousers
30000148,ZW COLLECTION DOUBLE BREASTED BLAZER WITH SHOULDER PADS - Ecru,GENERAL,Ecru,179.63,214.41,,True,10227.05,108.81,10581.32,3.35,3.35,True,70.82,nan,,3/22/26,93.99,comparison_jeans
30000149,FLOWY BELTED TRENCH COAT ZW COLLECTION - Ecru,GENERAL,Ecru,192.79,218.94,,True,9473.04,103.44,9988.7,5.16,5.16,True,89.35,14% polyester | 14% RCS-certified recycled polyester,Morocco,3/22/26,91.58,comparison_bags
30000150,Z1975 LOW RISE WIDE LEG JEANS - Light blue,GENERAL,Light blue,35.07,39.72,11.71,True,1841.72,19.45,2232.32,17.5,17.5,True,15.62,Composition: 100% cotton,Vietnam,2026-03-22,94.69,comparison_trousers
30000151,PLEATED WIDE LEG PANTS ZW COLLECTION - Brown-Blue,GENERAL,Brown-Blue,64.0,75.68,15.43,True,4542.33,47.93,5448.64,16.63,16.63,True,16.07,"Composition: 63% polyester, 34% viscose, 3% elastane | 63% polyester | 63% RCS-certified recycled polyester",Morocco,2026-03-22,94.77,comparison_knitwear
30000152,SATIN EFFECT BOW JUMPSUIT ZW COLLECTION - Ivory,GENERAL,Ivory,101.0,115.0,,True,5536.83,56.28,5549.57,,0.23,True,44.72,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-03-22,98.38,comparison_trousers
30000153,LINEN BLEND POLO COLLAR BLOUSE - White,GENERAL,Multi-color,58.11,72.24,19.56,True,2486.67,27.48,3329.76,25.32,25.32,True,30.63,"Composition: 55% linen, 45% viscose | 55% linen",Morocco,3/22/26,90.49,comparison_knitwear
30000154,ZW COLLECTION SATIN EFFECT LACE BODYSUIT - Oyster-white,GENERAL,Oyster-white,83.07,112.16,25.94,True,3196.34,33.48,3774.33,15.31,15.31,True,49.59,93% polyester | 100% polyester | 100% cotton,China,3/22/26,95.47,comparison_dresses
30000155,REGULAR FIT 100% LINEN SHIRT - Light beige,GENERAL,Light beige,76.25,79.37,3.93,True,3569.29,38.04,4629.2,22.9,22.9,True,38.21,REGULAR FIT 100% LINEN SHIRT | Composition: 100% linen | / REGULAR FIT 100% LINEN SHIRT | 100% linen,Bangladesh,3/22/26,93.83,comparison_shoes
30000156,100% LINEN RELAXED FIT SHIRT - Light beige,GENERAL,Light beige,66.13,78.8,16.08,True,2954.05,31.23,2965.92,0.4,0.4,True,34.9,100% LINEN RELAXED FIT SHIRT | Composition: 100% linen | / 100% LINEN RELAXED FIT SHIRT | 100% linen,Bangladesh,2026-03-22,94.59,comparison_skirts
30000157,100% LINEN SHIRT - Light beige,GENERAL,Light beige,32.42,44.19,26.63,True,1291.65,13.69,1524.41,15.27,15.27,True,18.73,100% LINEN SHIRT | Shirt with a Mandarin collar and long sleeves adjustable with a button. Front button closure. Patch pocket on the chest. Made from 100% linen fabric. | Composition: 100% linen | / 100% LINEN SHIRT | 100% linen | 100% certified European grown linen,Bangladesh,2026-03-22,94.35,comparison_bags
30000158,WIDE LEG RAISED TEXT PLUSH PANTS - Dark pink,GENERAL,Dark pink,16.9,20.16,16.17,True,1332.35,14.09,1534.79,13.19,13.19,True,2.81,"Composition: 96% cotton, 4% elastane | 96% cotton | 96% OCS certified organically grown cotton",Pakistan,3/22/26,94.56,comparison_jeans
30000159,PLEATED LACE DRESS ZW COLLECTION - Ecru,GENERAL,Black,129.67,149.82,13.45,True,6043.63,64.7,7659.13,21.09,21.09,True,64.97,20% polyester | 70% cotton | 100% polyester | 100% cotton | 100% RCS-certified recycled polyester | 20% RCS-certified recycled polyester | 70% OCS certified organically grown cotton,India,3/22/26,93.41,comparison_bags
30000160,POLYAMIDE BLEND STRAPPY DRESS - Raspberry,GENERAL,Black / White,24.67,31.31,21.21,True,1461.59,15.04,1470.69,0.62,0.62,True,9.63,100% polyester,Bangladesh,3/22/26,97.18,comparison_knitwear
30000161,COMBINATION POLKA DOT DRESS - Brown,GENERAL,Brown,72.44,97.29,,True,3457.72,37.28,3622.22,4.54,4.54,True,35.16,96% polyester | 100% polyester | 100% RCS-certified recycled polyester | 96% RCS-certified recycled polyester,Morocco,2026-03-22,92.75,comparison_skirts
30000162,POLKA DOT HALTER SCARF DRESS - White,GENERAL,Beige-brown,55.47,71.71,,True,2297.89,24.14,2390.34,,3.87,True,31.33,96% polyester | 100% polyester | 100% RCS-certified recycled polyester | 96% RCS-certified recycled polyester,Morocco,3/22/26,95.19,comparison_outerwear
30000163,PATCHWORK PRINT DRESS - Multicolored,GENERAL,Multicolored,80.72,98.84,18.33,True,3872.86,41.39,4486.95,13.69,13.69,True,39.33,100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-03-22,93.57,comparison_knitwear
30000164,POLKA DOT MIDI DRESS - Ecru / Maroon,GENERAL,Ecru / Maroon,61.88,76.32,18.92,True,3481.87,36.33,4284.99,18.74,18.74,True,25.55,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-03-22,95.84,comparison_shoes
30000165,EMBROIDERED PRINTED DRESS - Blue / White,GENERAL,Blue / White,53.4,61.18,12.72,True,2438.92,26.29,3146.01,22.48,22.48,True,27.11,"Composition: 58% cotton, 42% polyester | 58% cotton | 42% polyester | 42% RCS-certified recycled polyester | 58% OCS certified organically grown cotton",Turkey,2026-03-22,92.77,comparison_tops
30000166,NYLON PLEATED JUMPSUIT - Dark khaki,GENERAL,Dark khaki,66.74,75.2,,True,3579.05,38.89,3846.8,6.96,6.96,True,27.85,100% polyester,China,3/22/26,92.03,March22_1AM
30000167,PLAID SHIRT DRESS - Brown-Blue,GENERAL,Brown-Blue,76.42,89.09,14.22,True,3864.31,42.15,5219.17,25.96,25.96,True,34.27,"Composition: 98% cotton, 2% elastane | 98% cotton | 98% OCS certified organically grown cotton",Cambodia,3/22/26,91.68,comparison_outerwear
30000168,PLEATED MIDI DRESS - Dark fuchsia,GENERAL,Dark fuchsia,84.21,110.91,24.07,True,3452.15,38.37,3734.05,7.55,7.55,True,45.84,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Morocco,3/22/26,89.97,comparison_knitwear
30000169,PUFF SLEEVE POPLIN MIDI DRESS - Navy blue,GENERAL,Navy blue,91.26,93.18,,True,3928.57,41.78,4517.56,13.04,13.04,True,49.48,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,94.03,comparison_tops
30000170,POPLIN MINI DRESS - White,GENERAL,White,56.18,68.27,17.71,True,2771.51,29.75,3156.85,12.21,12.21,True,26.43,100% cotton | 100% polyester | 100% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,Turkey,2026-03-22,93.16,comparison_shoes
30000171,PLAID STRAPPY MIDI DRESS - Yellow,GENERAL,Yellow,67.96,68.93,1.41,True,2081.82,22.14,2455.07,15.2,15.2,True,45.82,"Composition: 63% polyester, 36% viscose, 1% elastane | 63% polyester",Indonesia,2026-03-22,94.03,comparison_jeans
30000172,BALLOON MINI DRESS - Brown,GENERAL,Brown,48.08,49.66,3.18,True,2539.92,26.61,3160.82,19.64,19.64,True,21.47,63% cotton | 100% polyester | 63% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,Cambodia,2026-03-22,95.45,comparison_tops
30000173,MINI POLKA DOT DRESS - Black / White,GENERAL,Black / White,48.32,63.28,23.64,True,2623.97,28.54,3205.08,18.13,18.13,True,19.78,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,3/22/26,91.94,comparison_shoes
30000174,POLKA DOT BANDEAU DRESS - Ecru / Red,GENERAL,Ecru / Red,52.35,60.18,13.01,True,2695.35,28.39,2776.92,2.94,2.94,True,23.96,98% cotton | 100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-03-22,94.94,March22_120AM
30000175,SHORT POLKA DOT DRESS - Red / White,GENERAL,Off White,65.45,74.81,12.51,True,2710.32,29.09,3380.34,,19.82,True,36.36,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-03-22,93.17,March22_1AM
30000176,POPLIN GODET DRESS - Light blue,GENERAL,Light blue,59.29,82.38,28.03,True,3977.37,42.29,4755.83,16.37,16.37,True,17.0,100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,94.05,comparison_bags
30000177,PEPLUM VOLUME DRESS - Dark brown,GENERAL,Dark brown,73.62,84.37,12.74,True,3336.65,36.26,3346.12,0.28,0.28,True,37.36,"Composition: 91% polyester, 9% elastane | 91% polyester | 91% RCS-certified recycled polyester",Turkey,2026-03-22,92.02,comparison_shoes
30000178,BALLOON SLEEVE PRINTED MIDI DRESS - Multicolored,GENERAL,Multicolored,95.81,111.64,14.18,True,3831.9,42.29,4623.85,17.13,17.13,True,53.52,100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,90.61,March22_120AM
30000179,PLEATED WIDE LEG PANTS - Oyster-white,GENERAL,Oyster-white,53.33,57.79,7.72,True,2010.76,21.57,2255.75,,10.86,True,31.76,"Composition: 52% linen, 48% viscose | 52% linen",Cambodia,2026-03-22,93.22,comparison_outerwear
30000180,PLEATED CULOTTE PANTS - Burgundy,GENERAL,Beige-brown,57.38,74.16,22.63,True,2284.33,24.16,2430.32,6.01,6.01,True,33.22,"Composition: 90% modal, 10% polyester | 10% polyester",Turkey,2026-03-22,94.55,comparison_outerwear
30000181,PLEATED BALLOON PANTS - taupe brown,GENERAL,taupe brown,64.53,72.92,,True,2859.4,32.11,3197.94,10.59,10.59,True,32.42,100% cotton | 100% OCS certified organically grown cotton,China,3/22/26,89.05,comparison_jeans
30000182,PLEATED BALLOON PANTS - Chocolate brown,GENERAL,Chocolate brown,59.44,64.01,7.14,True,2442.23,26.52,3093.38,21.05,21.05,True,32.92,"Composition: 62% polyester, 32% viscose, 6% elastane | 62% polyester | 62% RCS-certified recycled polyester",Turkey,2026-03-22,92.09,comparison_jeans
30000183,PLEATED WIDE LEG PANTS - Oyster-white,GENERAL,Oyster-white,48.58,68.62,29.2,True,2595.61,28.25,2887.03,10.09,10.09,True,20.33,"Composition: 74% polyester, 19% viscose, 7% elastane",Cambodia,3/22/26,91.88,comparison_tops
30000184,PINSTRIPE STRAIGHT LEG PANTS - Sand,GENERAL,Sand,56.72,56.93,0.37,True,2397.84,25.99,2620.55,8.5,8.5,True,30.73,64% polyester | 65% polyester | 35% cotton | 64% RCS-certified recycled polyester | 35% OCS certified organically grown cotton | 65% RCS-certified recycled polyester,Turkey,2026-03-22,92.26,comparison_bags
30000185,PLEATED BALLOON PANTS - Washed green,GENERAL,Soft gold,72.01,79.0,,True,3838.08,41.8,4419.02,,13.15,True,30.21,Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton | 65% OCS certified organically grown cotton,Bangladesh,2026-03-22,91.82,comparison_knitwear
30000186,PIN TUCK STRAIGHT LEG PANTS - Khaki,GENERAL,Khaki,51.57,62.37,,True,2212.87,23.34,2559.0,13.53,13.53,True,28.23,"Composition: 70% viscose, 30% polyester | 30% polyester",Cambodia,2026-03-22,94.81,comparison_dresses
30000187,PINSTRIPE PANTS SET - Navy blue,GENERAL,Navy blue,44.02,54.85,19.74,True,3143.74,33.32,3763.25,16.46,16.46,True,10.7,"Composition: 62% polyester, 33% viscose, 5% elastane | 62% polyester | 62% RCS-certified recycled polyester",Morocco,3/22/26,94.35,comparison_knitwear
30000188,BELTED PAPERBAG PANTS - Midnight blue,GENERAL,Midnight blue,71.84,81.03,,True,3165.92,34.57,3859.49,17.97,17.97,True,37.27,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Morocco,2026-03-22,91.58,comparison_bags
30000189,POLKA DOT CAPRI PANTS - Yellow,GENERAL,Yellow,31.17,37.69,17.3,True,1446.34,14.92,1641.31,,11.88,True,16.25,"Composition: 95% cotton, 5% elastane | 95% cotton",Morocco,2026-03-22,96.94,comparison_knitwear
30000190,STRETCH FLARE PANTS - Black,GENERAL,Black,39.37,42.78,7.97,True,2109.63,22.31,2222.59,,5.08,True,17.06,"Composition: 88% polyester, 12% elastane | 88% polyester | 88% RCS-certified recycled polyester",Vietnam,3/22/26,94.56,March22_1AM
30000191,PLEATED CUFFED HEM PANTS - Light camel,GENERAL,Light camel,59.66,68.06,12.34,True,2847.82,30.19,3364.61,15.36,15.36,True,29.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,94.33,comparison_trousers
30000192,PLEATED LINEN PANTS ZW COLLECTION - Ecru,GENERAL,Ecru,97.01,105.96,8.45,True,4521.44,48.67,5926.82,,23.71,True,48.34,"Composition: 52% linen, 48% cotton | 52% linen | 48% cotton | 48% RCS-certified recycled cotton",Cambodia,3/22/26,92.9,March22_1AM
30000193,POPLIN PLEATED PANTS - White,GENERAL,White,46.67,62.52,25.35,True,2373.13,25.23,3019.25,21.4,21.4,True,21.44,"Composition: 65% polyester, 35% cotton | 65% polyester | 35% cotton | 65% RCS-certified recycled polyester | 35% OCS certified organically grown cotton",Morocco,2026-03-22,94.06,comparison_bags
30000194,PLEATED STRAIGHT LEG PANTS - Dark orange,GENERAL,Dark orange,65.44,83.75,,True,2636.84,28.68,3313.68,20.43,20.43,True,36.76,"Composition: 63% viscose, 29% polyester, 8% polyamide | 29% polyester",Turkey,2026-03-22,91.94,comparison_knitwear
30000195,PLEATED VOLUME PANTS ZW COLLECTION - Brown,GENERAL,Brown,108.06,125.44,13.86,True,3951.73,42.62,4231.16,,6.6,True,65.44,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Morocco,3/22/26,92.72,comparison_jeans
30000196,PLEATED BARREL PANTS SET - Khaki,GENERAL,,58.45,78.07,25.13,True,2668.31,28.26,3096.31,13.82,13.82,True,30.19,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,,2026-03-22,94.42,March22_1AM
30000197,POLKA DOT CULOTTES WITH BELT - Black / White,GENERAL,,59.61,73.11,18.47,True,1989.83,21.57,2429.04,18.08,18.08,True,38.04,nan,Turkey,3/22/26,92.25,comparison_jeans
