Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,date,exchange_rate
27065812,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,Buttons denim jumpsuit - Women | MANGO USA,Dark Blue,100.59,,,,False,6006.0,,66.34,,,,False,-34.25,Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27066343,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,Embroidered denim dungarees - Kids | MANGO USA,NEW NOW,46.46,,,,False,3024.0,,33.4,,,,False,-13.06,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-02-18,90.54
27066716,Kids,comparison_misc,Kids_misc,https://shop.mango.com/us/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,https://shop.mango.com/in/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,Knit striped sweater - Kids | MANGO USA,Yellow,35.88,,,,False,2116.0,,23.37,,,,False,-12.51,100% cotton fabric. Knit fabric. Straight design. Striped design. Round neck. Long sleeves. Button closure on the shoulder | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27067164,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,Short strap dress - Women | MANGO USA,Off White,140.06,,,,False,7040.0,,77.76,,,,False,-62.3,"Composition: 79% polyester, 21% elastane","China
Dye",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-02-18,90.54
27071175,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,Cloth jacket with hood - Men | MANGO USA,Light Heather Grey,99.98,139.98,28.58,28.58,True,9566.0,,105.65,,,,False,5.67,100% cotton cable-knit sweater | 100% wool fine-knit sweater | Composition: 100% polyester | Lining: 100% polyester,"Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27073296,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,https://shop.mango.com/in/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,Denim shirt with seams - Women | MANGO USA,Open Blue,70.52,,,,False,4002.0,,44.2,,,,False,-26.32,"Composition: 88% cotton, 10% elastomultiester, 2% elastane","Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27073300,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/draped-neck-satin-top_27073300,https://shop.mango.com/in/en/p/women/tops/basics/draped-neck-satin-top_27073300,Draped neck satin top - Women | MANGO USA,Brown,60.17,,,,False,3306.0,,36.51,,,,False,-23.66,"Composition: 82% viscose, 18% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27073341,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fitted-denim-body_27073341,https://shop.mango.com/in/en/p/women/tops/basics/fitted-denim-body_27073341,Fitted denim body - Women | MANGO USA,Black,90.49,,,,False,4993.0,,55.15,,,,False,-35.34,"Composition: 99% cotton, 1% elastane","Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27074101,Women,comparison_outerwear,Women_outerwear,https://shop.mango.com/us/en/p/women/jackets/tweed/jacket-with-jewel-button-strip-collar_27074101,https://shop.mango.com/in/en/p/women/jackets/jacket-with-jewel-button-strip-collar_27074101,Jacket with jewel-button strip collar - Women | MANGO USA,Black,181.1,,,,False,9815.0,,108.41,,,,False,-72.69,"Composition: 75% polyester, 19% viscose, 6% elastane | Lining: 52% viscose, 48% polyester","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27075825,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/strapless-denim-top_27075825,https://shop.mango.com/in/en/p/women/tops/basics/strapless-denim-top_27075825,Strapless denim top - Women | MANGO USA,Open Blue,69.91,,,,False,3985.0,,44.01,,,,False,-25.9,100% linen crop top | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27075841,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,https://shop.mango.com/in/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,Asymmetrical fitted top - Women | MANGO USA,Black,46.29,,,,False,2604.0,,28.76,,,,False,-17.53,"Composition: 95% polyester, 5% elastane","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081240,Kids,comparison_boytrousers,Kids_boytrousers,https://shop.mango.com/us/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,https://shop.mango.com/in/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,Comfy jeans with drawstring - Kids | MANGO USA,Denim Grey,39.95,,,,False,2716.0,,30.0,,,,False,-9.95,"Composition: 77% cotton, 21% polyester, 1% elastane, 1% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081251,Women,comparison_trousers,Women_trousers,https://shop.mango.com/us/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,https://shop.mango.com/in/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,Leggings with seam detail - Women | MANGO USA,Brown,60.4,,,,False,3278.0,,36.2,,,,False,-24.2,"Composition: 60% viscose, 36% polyester, 4% elastane","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081280,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/a-line-dress-with-gathered-sides_27081280,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/browns/a-line-dress-with-gathered-sides_27081280,A-line dress with gathered sides - Women | MANGO USA,Mink Grey,69.83,89.79,22.23,22.23,True,4973.0,,54.93,,,,False,-14.9,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081310,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/plain/100-cotton-slim-fit-shirt_27081310,https://shop.mango.com/in/en/p/men/shirts/plain/100-cotton-slim-fit-shirt_27081310,100% cotton slim-fit shirt - Men | MANGO USA,Black,60.34,80.46,25.01,25.01,True,5018.0,,55.42,,,,False,-4.92,100% COTTON SLIM-FIT SHIRT | Slim fit. 100% cotton fabric. Shirt collar. Long sleeves with buttoned cuffs. Front button closure | Regular-fit 100% cotton shirt | 100% linen slim-fit shirt | Composition: 100% cotton,"Egypt
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081326,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/lace-top_27081326,https://shop.mango.com/in/en/p/women/tops/basics/lace-top_27081326,Lace top - Women | MANGO USA,Black,90.79,,,,False,5016.0,,55.4,,,,False,-35.39,Composition: 100% viscose | Lace edging: 100% polyamide,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27081342,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/straight/mid-rise-straight-jeans_27081342,https://shop.mango.com/in/en/p/women/jeans/straight/mid-rise-straight-jeans_27081342,Mid-rise straight jeans - Women | MANGO USA,Charcoal,46.06,90.13,48.9,48.9,True,5000.0,,55.22,,,,False,9.16,Composition: 100% cotton,"Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27085154,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-shirt-dress_27085154,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-shirt-dress_27085154,Denim shirt dress - Kids | MANGO USA,Medium Blue,39.88,,,,False,2707.0,,29.9,,,,False,-9.98,100% cotton fabric. Denim-style cotton fabric. Straight design. Short design. Button-down collar. Short sleeves. Two side pockets. Valentine Collection | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27085817,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/balloon-jeans-with-rolled-up-hem_27085817,https://shop.mango.com/in/en/p/women/jeans/balloon/balloon-jeans-with-rolled-up-hem_27085817,Balloon jeans with cuffed hem - Women | MANGO USA,Chocolate,90.8,,,,False,4992.0,,55.14,,,,False,-35.66,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27087139,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/blouses/denim-blouse-with-pockets_27087139,https://shop.mango.com/in/en/p/women/shirts---blouses/blouses/denim-blouse-with-pockets_27087139,Denim blouse with pockets - Women | MANGO USA,Medium Blue,70.5,,,,False,3971.0,,43.86,,,,False,-26.64,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27091173,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/field-jackets/100-suede-leather-jacket_27091173,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/field-jackets/100-suede-leather-jacket_27091173,100% suede leather jacket - Men | MANGO USA,Chocolate,299.3,,,,False,18151.0,,200.47,,,,False,-98.83,100% SUEDE LEATHER JACKET | Regular fit. 100% suede leather. Corduroy shirt collar. Inner lining. Two side pockets with flaps. Interior pocket. Long sleeves with buttoned cuffs. Front zip and snap button closure | 100% suede leather jacket with zipper | 100% leather jacket with pockets | Composition: 100% pigskin leather | Lining: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27091175,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/quilted/short-water-repellent-puffer-jacket_27091175,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/quilted/short-water-repellent-puffer-jacket_27091175,Short water-repellent puffer jacket - Men | MANGO USA,Navy,139.81,199.73,30.0,30.0,True,12042.0,,133.0,,,,False,-6.81,"Composition: 100% polyester | Lining: 100% polyester | Rib: 95% polyester, 5% elastane | Filling: 100% polyester","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27091242,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/cable-knit-sweater_27091242,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/cable-knit-sweater_27091242,Cable-knit sweater - Men | MANGO USA,Ecru,79.86,99.83,20.0,20.0,True,6212.0,,68.61,,,,False,-11.25,"100% cotton cable-knit sweater | 100% cotton structured knitted sweater | Composition: 64% acrylic, 27% polyester, 7% wool, 2% elastane","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27091261,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/plain/100-cotton-dress-shirt_27091261,https://shop.mango.com/in/en/p/men/shirts/plain/100-cotton-dress-shirt_27091261,100% cotton dress shirt - Men | MANGO USA,White,80.42,,,,False,5035.0,,55.61,,,,False,-24.81,100% COTTON DRESS SHIRT | 100% Cotton. Silhouette Classic Fit. Shirt collar. Rounded hem. Long sleeves with buttoned cuffs. Front button closure | Turin 100% virgin wool suit blazer | Turin 100% wool suit pants | 100% cotton striped slim-fit shirt | Regular-fit 100% cotton shirt | 100% cotton Oxford shirt | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27092537,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fitted-suit-top_27092537,https://shop.mango.com/in/en/p/women/tops/basics/fitted-suit-top_27092537,Fitted suit top - Women | MANGO USA,Mustard,70.54,,,,False,3956.0,,43.69,,,,False,-26.85,"Composition: 37% viscose, 32% cotton, 31% linen | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27093270,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/denim-top-with-under-seam-detail_27093270,https://shop.mango.com/in/en/p/women/tops/basics/denim-top-with-seam-detail_27093270,Denim top with under seam detail - Women | MANGO USA,Open Blue,59.96,,,,False,3328.0,,36.76,,,,False,-23.2,100% linen crop top | Composition: 100% cotton,"India
Dye",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27095840,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/short/combined-denim-dress_27095840,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/short/combined-denim-dress_27095840,Combined denim dress - Women | MANGO USA,Medium Blue,100.33,,,,False,6527.0,,72.09,,,,False,-28.24,Composition: 100% cotton,"Morocco
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-02-18,90.54
27096720,Kids,comparison_misc,Kids_misc,https://shop.mango.com/us/en/p/newborn/shirts/embroidered-cotton-blouse_27096720,https://shop.mango.com/in/en/p/newborn/shirts/embroidered-cotton-blouse_27096720,Embroidered cotton blouse - Kids | MANGO USA,Off White,30.16,,,,False,1889.0,,20.86,,,,False,-9.3,100% cotton fabric. Straight design. Round neck. Short sleeves. Button closure at the back. Embroidered details | Composition: 100% cotton | Lining: 100% cotton,"India
Dye",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-02-18,90.54
17001208,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/wide-leg/high-rise-wide-leg--jeans-with-pockets_17001208,https://shop.mango.com/in/en/p/women/jeans/wide-leg/high-rise-wide-leg--jeans-with-pockets_17001208,High-rise wide leg jeans with pockets - Women | MANGO USA,Medium Blue,80.34,,,,False,4353.0,,47.96,,,,False,-32.38,Composition: 100% cotton,"Bangladesh
Dye",text=Details,,text=DETAILS,,2026-02-25,90.76
17001212,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/wide-leg/wide-leg-pleated-jeans_17001212,https://shop.mango.com/in/en/p/women/jeans/wide-leg/wide-leg-pleated-jeans_17001212,Wide leg pleated jeans - Women | MANGO USA,Open Blue,70.44,,,,False,3988.0,,43.94,,,,False,-26.5,"Composition: 100% cotton | Lining: 65% polyester, 35% cotton","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17007792,Women,comparison_knitwear,Women_knitwear,https://shop.mango.com/us/en/p/women/sweaters-and-cardigans/plus-sizes/medium-knit-sweater_17007792,https://shop.mango.com/in/en/p/women/sweaters-and-cardigans/plus-sizes/medium-knit-sweater_17007792,Medium-knit sweater - Women | MANGO USA,Grey,69.86,,,,False,4207.0,,46.35,,,,False,-23.51,"Composition: 60% acrylic, 37% polyester, 3% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17007908,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/fine-knit-wool-blend-sweater_17007908,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/fine-knit-sweater-in-wool-blend_17007908?c=07,Fine-knit wool-blend sweater - Men | MANGO USA,Navy,100.89,,,,False,6292.0,,69.33,,,,False,-31.56,"100% cotton T-shirt regular fit | 100% wool fine-knit sweater | 100% cotton cable-knit sweater | Composition: 46% wool, 39% cotton, 15% polyamide","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17011170,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/long-balloon-dress_17011170?c=01,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/long-balloon-dress_17011170?c=01,Long balloon dress - Women | MANGO USA,White,90.92,,,,False,5005.0,,55.15,,,,False,-35.77,"Composition: 70% viscose, 30% polyamide | Lining: 100% polyester","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17014436,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/regular-fit/regular-fit-100-cotton-shirt_17014436,https://shop.mango.com/in/en/p/men/shirts/regular-fit/regular-fit-100-cotton-shirt_17014436,Regular-fit 100% cotton shirt - Men | MANGO USA,Sky Blue,56.65,70.81,20.0,20.0,True,4203.0,,46.31,,,,False,-10.34,REGULAR-FIT 100% COTTON SHIRT | 100% cotton fabric. Regular fit. Long sleeves with buttoned cuffs. Front button closure. Shirt collar | 100% cotton slim-fit shirt | 100% cotton Oxford shirt | Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17021266,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-open-back-dress_17021266,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-open-back-dress_17021266,Asymmetrical open-back dress - Women | MANGO USA,Off White,354.35,,,,False,21265.0,,234.3,,,,False,-120.05,"Composition: 97% viscose, 3% elastane | Lining: 100% polyester","Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17024433,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/regular-fit/100-cotton-striped-shirt_17024433,https://shop.mango.com/in/en/p/men/shirts/regular-fit/100-cotton-striped-shirt_17024433,100% cotton striped shirt - Men | MANGO USA,Grey,55.79,69.73,19.99,19.99,True,4237.0,,46.68,,,,False,-9.11,100% COTTON STRIPED SHIRT | Regular fit. 100% cotton fabric. Striped design. Shirt collar. Long sleeves with buttoned cuffs. Front button closure. Rounded hem | 100% cotton slim-fit V-neck t-shirt | 100% cotton slim-fit striped shirt | 100% cotton regular-fit striped shirt | Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17031161,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/long-printed-dress_17031161,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/long-printed-dress_17031161,Long printed dress - Women | MANGO USA,Red,70.27,,,,False,4031.0,,44.41,,,,False,-25.86,"Composition: 85% viscose, 15% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17037806,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/black/pleated-a-line-dress_17037806,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/black/pleated-a-line-dress_17037806,Pleated A-line dress - Women | MANGO USA,Black,50.17,90.31,44.45,44.45,True,5210.0,,57.4,,,,False,7.23,"Composition: 96% polyester, 4% elastane","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17041244,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/rib-knit-shirt_17041244,https://shop.mango.com/in/en/p/men/shirts/rib-knit-shirt_17041244,Rib-knit shirt - Men | MANGO USA,Navy,36.27,80.61,55.01,55.01,True,4984.0,,54.91,,,,False,18.64,"100% linen bowling-collar shirt | 100% linen slim-fit shirt | Composition: 35% viscose, 30% polyester, 25% cotton, 10% linen","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17047801,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,https://shop.mango.com/in/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,Wide leg jeans with rhinestones - Women | MANGO USA,Black denim,100.51,,,,False,6346.0,,69.92,,,,False,-30.59,"Composition: 100% cotton | Lining: 65% polyester, 35% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17061177,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fine-knit-top_17061177,https://shop.mango.com/in/en/p/women/tops/basics/fine-knit-top_17061177,Fine-knit top - Women | MANGO USA,Black,20.18,46.42,56.53,56.53,True,2406.0,,26.51,,,,False,6.33,"100% linen crop top | Composition: 71% viscose, 29% polyamide","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17068277,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,100% cashmere polo sweater - Men | MANGO USA,Brown,161.29,272.18,40.74,40.74,True,16684.0,,183.83,,,,False,22.54,100% CASHMERE POLO SWEATER | 100% cashmere. Straight design. Polo collar. Straight Silhouette. Fine Knit Structure. Buttonless collar. Long sleeves | 100% merino wool polo jumper | 100% cotton knitted polo structure | Composition: 100% cashmere,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17079111,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,Draped dress with metallic detail - Women | MANGO USA,Black,140.74,,,,False,7095.0,,78.17,,,,False,-62.57,"Composition: 94% polyester, 6% elastane","Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17081174,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/asymmetrical-strapless-top_17081174,https://shop.mango.com/in/en/p/women/tops/asymmetrical-strapless-top_17081174,Asymmetrical strapless top - Women | MANGO USA,Ecru,40.19,70.35,42.87,42.87,True,4014.0,,44.23,,,,False,4.04,"Crafted from a 100% cotton fabric, this top features a fitted and asymmetrical design. Its strapless bandeau style is complemented by side ruching and a side zipper fastening. Ideal for a total look | Composition: 100% cotton | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17082927,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,Leopard midi dress - Women | MANGO USA,Black,50.11,90.21,44.45,44.45,True,5035.0,,55.48,,,,False,5.37,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
17086335,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,Ethnic print dress - Kids | MANGO USA,Black,46.6,,,,False,2903.0,,31.99,,,,False,-14.61,100% cotton fabric. A-line design. Printed design. Ethnic print. Round neck. Ruffles on the shoulders. Button closure at the back. Long sleeves with elastic cuffs. Gathered detail on the chest | Composition: 100% cotton,"Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
27005938,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,Reversible quilted water-repellent reversible jacket - Men | MANGO USA,Navy,162.37,,,,False,11110.0,,122.41,,,,False,-39.96,Regular-fit 100% cotton pants | 100% cotton T-shirt regular fit | 100% cotton water-repellent jacket | Composition: 100% polyester | Inner fabric: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
27013340,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,https://shop.mango.com/in/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,High-waisted barrel jeans - Women | MANGO USA,Chocolate,46.32,70.49,34.29,34.29,True,4006.0,,44.14,,,,False,-2.18,Composition: 100% cotton,"Pakistan
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
27021181,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,Water-repellent bomber jacket - Men | MANGO USA,Khaki,100.82,141.15,28.57,28.57,True,9518.0,,104.87,,,,False,4.05,"100% cotton water-repellent jacket | Composition: 100% polyester | Lining: 100% polyester | Rib: 94% polyester, 6% elastane | Filling: 100% polyester","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
27021183,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,Faux-shearling suede jacket - Men | MANGO USA,Chocolate,182.24,202.5,10.0,10.0,True,12076.0,,133.05,,,,False,-49.19,"100% cotton T-shirt regular fit | 100% suede leather jacket | Composition: 94% polyester, 6% elastane | Inner fabric: 100% polyester | Piping: 88% polyester, 9% viscose, 3% cotton | Pockets lining: 65% polyester, 35% cotton","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
27021289,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,100% merino wool V-neck sweater - Men | MANGO USA,Black,60.49,80.65,25.0,25.0,True,5047.0,,55.61,,,,False,-4.88,"100% MERINO WOOL V-NECK SWEATER | 100% merino wool. Straight silhouette. V-neck. Fine knit fabric. Long sleeves with elastic cuffs. Long sleeves. Ribbed finish on neckline, sleeves, and hem. Straight hem. Exclusive Online | Turin 100% wool suit pants | 100% merino wool cardigan | 100% wool fine-knit sweater | 100% merino wool turtleneck sweater | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-02-25,90.76
