feature,coefficient,abs_coefficient
cat__made_in_Morocco,0.04243637766923019,0.04243637766923019
cat__materials_text_61% linen | 55% polyester | 65% cotton | 35% polyester,-0.042183685803342766,0.042183685803342766
cat__Source File_comparison_outerwear.html,0.042149026096328666,0.042149026096328666
cat__colour_from_title_Gray marl,-0.04176149583682838,0.04176149583682838
"cat__materials_text_Composition: 75% polyester, 19% viscose, 6% elastane | 75% polyester",0.04038976059890477,0.04038976059890477
cat__colour_from_title_Multicolored,0.03996757370618112,0.03996757370618112
"cat__materials_text_Composition: 57% cotton, 24% linen, 19% polyamide | 57% cotton | 24% linen | 24% RCS-certified recycled linen | 57% RCS-certified recycled cotton",-0.03938703756980779,0.03938703756980779
cat__colour_from_title_Mint,-0.0391017377078574,0.0391017377078574
"cat__materials_text_Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 34% RCS-certified recycled cotton | 23% OCS certified organically grown cotton",-0.0391017377078574,0.0391017377078574
"cat__materials_text_Composition: 79% cotton, 21% linen | 79% cotton | 21% linen | 79% OCS certified organically grown cotton",-0.038361669473265844,0.038361669473265844
cat__colour_from_title_Green / Blue,0.038262932948422104,0.038262932948422104
cat__materials_text_63% cotton | 100% polyester | 63% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,0.03781056346643767,0.03781056346643767
cat__materials_text_Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,0.03721951624189962,0.03721951624189962
cat__colour_from_title_Yellow,0.03716987049126842,0.03716987049126842
cat__colour_from_title_Navy blue,0.03715151300946378,0.03715151300946378
cat__colour_from_title_Printed,-0.03703691173679438,0.03703691173679438
cat__Category_GENERAL,-0.0369558786148861,0.0369558786148861
cat__materials_text_100% cotton | 90% polyester | 90% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,0.03695451186955968,0.03695451186955968
cat__colour_from_title_Pale pink,-0.03689248952598406,0.03689248952598406
cat__colour_from_title_Mid khaki,0.03673745489891873,0.03673745489891873
"cat__materials_text_Composition: 63% polyester, 34% viscose, 3% elastane | 63% polyester | 63% RCS-certified recycled polyester",0.03553495258924343,0.03553495258924343
cat__materials_text_63% cotton | 33% polyester | 100% polyester | 63% OCS certified organically grown cotton | 33% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,-0.035353323055521045,0.035353323055521045
cat__materials_text_62% polyester | 62% RCS-certified recycled polyester,-0.03521271332010649,0.03521271332010649
cat__materials_text_21% silk (mulberry) | 96% cotton,0.034852807292346355,0.034852807292346355
cat__colour_from_title_Ink blue,0.034234183781100706,0.034234183781100706
cat__colour_from_title_Dark anthracite,0.034234183781100706,0.034234183781100706
cat__materials_text_12% polyester | 100% polyester | 100% RCS-certified recycled polyester,0.03407481151766388,0.03407481151766388
cat__materials_text_93% polyester | 100% polyester | 100% cotton,-0.03407295697429859,0.03407295697429859
"cat__materials_text_Composition: 72% polyester, 28% cotton | 72% polyester | 28% cotton | 72% RCS-certified recycled polyester",0.03371965224364687,0.03371965224364687
cat__Source File_comparison_girldresses,-0.0333878847800742,0.0333878847800742
cat__colour_from_title_Dark brown,0.03290497524758957,0.03290497524758957
"cat__materials_text_Composition: 59% polyester, 41% viscose | 59% polyester | 59% RCS-certified recycled polyester",-0.032711033116093885,0.032711033116093885
cat__materials_text_14% polyester | 31% polyester | 31% RCS-certified recycled polyester,0.032687232484479724,0.032687232484479724
cat__materials_text_100% cotton | 95% cotton | 100% OCS certified organically grown cotton | 95% OCS certified organically grown cotton,0.0321555714209853,0.0321555714209853
cat__colour_from_title_Blue / Gray,-0.03143514412422939,0.03143514412422939
"cat__materials_text_Relaxed fit pants made of a fabric blend with cotton and 19% linen. Waist with front pleat detail. Front pockets and back patch pockets. Front zip and button closure. | Composition: 81% cotton, 19% linen | 81% cotton | 19% linen",0.02925029131501939,0.02925029131501939
"cat__materials_text_Composition: 64% polyester, 34% viscose, 2% elastane | 64% polyester | 64% RCS-certified recycled polyester",0.029038230416506078,0.029038230416506078
"cat__materials_text_Composition: 86% linen, 14% polyamide | 86% linen",0.027710982444650856,0.027710982444650856
cat__colour_from_title_Blue,-0.02768825510594836,0.02768825510594836
"cat__materials_text_Composition: 88% polyester, 12% elastane | 88% polyester | 88% RCS-certified recycled polyester",0.02749979480859049,0.02749979480859049
cat__made_in_Turkey,0.027080909872254647,0.027080909872254647
cat__Source File_comparison_knitwear,0.026770067830527253,0.026770067830527253
cat__materials_text_54% polyester | 100% polyester | 95% polyester | 54% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,-0.026332364168353772,0.026332364168353772
cat__materials_text_100% LINEN TEXTURED HANDKERCHIEF SHIRT | Composition: 100% linen | / 100% LINEN TEXTURED HANDKERCHIEF SHIRT | 100% linen,-0.025892217884953186,0.025892217884953186
cat__colour_from_title_Dark eggplant,-0.025892217884953186,0.025892217884953186
cat__materials_text_100% polyester | 100% cotton | 100% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,0.025295879371225717,0.025295879371225717
cat__materials_text_Composition: 100% cotton | 100% cotton | 25% RCS-certified recycled cotton,-0.024829100965347087,0.024829100965347087
cat__materials_text_SEQUIN 100% SILK ORGANZA SHIRT | Composition: 100% silk (mulberry) | / SEQUIN 100% SILK ORGANZA SHIRT,-0.024746562558951423,0.024746562558951423
cat__colour_from_title_Silver,0.02459682162915304,0.02459682162915304
cat__colour_from_title_Mid-mink,0.024559792253028664,0.024559792253028664
num__exchange_rate,-0.02439691952301768,0.02439691952301768
cat__colour_from_title_Oyster-white,0.024228399228839074,0.024228399228839074
cat__materials_text_50% polyester | 90% polyester | 10% cotton | 100% polyester | 50% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,0.02362676713398195,0.02362676713398195
cat__colour_from_title_navy,0.02362676713398195,0.02362676713398195
"cat__materials_text_Composition: 98% cotton, 2% elastane | 98% cotton | 98% OCS certified organically grown cotton",-0.02341014274189248,0.02341014274189248
cat__materials_text_58% polyester | 58% RCS-certified recycled polyester,0.021584461788396563,0.021584461788396563
"cat__materials_text_Composition: 78% cotton, 17% polyester, 5% viscose | 78% cotton | 17% polyester | 78% OCS certified organically grown cotton | 17% RCS-certified recycled polyester",-0.021168887975755113,0.021168887975755113
cat__materials_text_100% LINEN DOUBLE BREASTED SUIT JACKET | 100% linen | 62% cotton | 38% polyester | 95% polyester | / 100% LINEN DOUBLE BREASTED SUIT JACKET | 100% certified European grown linen | 62% OCS certified organically grown cotton | 38% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,-0.021108761074916854,0.021108761074916854
cat__materials_text_100% cotton | 100% OCS certified organically grown cotton,0.020987820961421863,0.020987820961421863
cat__colour_from_title_Ecru / Blue,0.020602065017737137,0.020602065017737137
cat__colour_from_title_Light blue,0.02048070438234055,0.02048070438234055
cat__colour_from_title_Sand,-0.020224194484415318,0.020224194484415318
cat__colour_from_title_Taupe gray,0.02004540688004567,0.02004540688004567
cat__materials_text_100% LINEN RELAXED FIT PANTS | Composition: 100% linen | / 100% LINEN RELAXED FIT PANTS | 100% linen,0.01902433495161334,0.01902433495161334
cat__colour_from_title_Dark khaki,0.01894754125690431,0.01894754125690431
"cat__materials_text_Composition: 61% linen, 39% lyocell | 61% linen",-0.018617550118837395,0.018617550118837395
"cat__materials_text_Composition: 55% polyester, 45% cotton, 0% viscose | 55% polyester | 45% cotton",-0.0185061021691375,0.0185061021691375
cat__colour_from_title_Brown,-0.01840437607083602,0.01840437607083602
cat__colour_from_title_Ecru / Black,0.017715167903436274,0.017715167903436274
cat__colour_from_title_Mid-green,0.017126310986609466,0.017126310986609466
"cat__materials_text_Composition: 66% polyester, 31% viscose, 3% elastane | 66% polyester",-0.017054226186458913,0.017054226186458913
cat__colour_from_title_Pink,-0.016563533036949508,0.016563533036949508
cat__Source File_comparison_boynew,0.01623456671382684,0.01623456671382684
cat__materials_text_100% polyester | 80% cotton | 17% polyester,-0.016114226349122865,0.016114226349122865
cat__colour_from_title_Mid-blue,0.015976687222905198,0.015976687222905198
cat__colour_from_title_Mink brown,0.015916478306809468,0.015916478306809468
"cat__materials_text_Composition: 72% lyocell, 28% polyester | 28% polyester",0.015916478306809468,0.015916478306809468
cat__made_in_Egypt,-0.01541356678999387,0.01541356678999387
cat__colour_from_title_White,-0.013689895852824418,0.013689895852824418
cat__materials_text_Composition: 100% cotton | 100% cotton | 60% OCS certified organically grown cotton | 40% RCS-certified recycled cotton,-0.012832759704601618,0.012832759704601618
num__US_discount_pct_display,0.012651157001907803,0.012651157001907803
cat__materials_text_Composition: 100% cotton | 100% cotton,0.012422335591944346,0.012422335591944346
cat__colour_from_title_Blue / White,-0.01235612440828312,0.01235612440828312
num__IN_discount_pct_display,-0.011718437702041423,0.011718437702041423
cat__materials_text_100% LINEN BALLOON FIT PANTS | Composition: 100% linen | / 100% LINEN BALLOON FIT PANTS | 100% linen | 100% certified European grown linen,-0.010409113770408252,0.010409113770408252
cat__materials_text_48% linen | 55% polyester | 65% cotton | 35% polyester,0.010340740032464203,0.010340740032464203
"cat__materials_text_Composition: 82% cotton, 9% viscose, 9% lyocell | 82% cotton | 52% OCS certified organically grown cotton | 30% RCS-certified recycled cotton",0.009581250144830088,0.009581250144830088
cat__materials_text_100% LINEN SUIT PANTS | Composition: 100% linen | / 100% LINEN SUIT PANTS | 100% linen | 100% certified European grown linen,0.008634776896287536,0.008634776896287536
"cat__materials_text_Composition: 69% polyester, 26% viscose, 5% elastane | 69% polyester | 69% RCS-certified recycled polyester",-0.008460540385786643,0.008460540385786643
cat__materials_text_Composition: 100% cotton | 100% cotton | 40% RCS-certified recycled cotton | 60% OCS certified organically grown cotton,0.008425324642432078,0.008425324642432078
cat__colour_from_title_striped,-0.007870960283636668,0.007870960283636668
cat__materials_text_Composition: 100% cotton | 100% cotton | 78% OCS certified organically grown cotton | 20% RCS-certified recycled cotton,0.007835470407452291,0.007835470407452291
cat__materials_text_38% wool | 38% polyester | 100% polyester | 38% RCS-certified recycled polyester | 38% RCS-certified recycled wool,0.0077737176810197236,0.0077737176810197236
"cat__materials_text_Composition: 98% cotton, 2% elastane | 98% cotton",0.007643765628630449,0.007643765628630449
cat__materials_text_Composition: 100% cotton,-0.007536476212873125,0.007536476212873125
cat__colour_from_title_Anthracite Gray,0.007315130167247531,0.007315130167247531
"cat__materials_text_Trench coat made from 33% wool yarn. Lapel collar and adjustable long sleeves with tabs. Front pockets. Adjustable belt with ties. Front button closure. | Composition: 63% polyester, 33% wool, 4% elastane | 63% polyester | 33% wool | 33% RWS certified wool | 63% RCS-certified recycled polyester",-0.00699405227055383,0.00699405227055383
cat__colour_from_title_Bluish,0.0069047361007825245,0.0069047361007825245
cat__colour_from_title_Khaki,-0.006590468753984204,0.006590468753984204
cat__Source File_March22_1AM,-0.0060034657247780825,0.0060034657247780825
cat__colour_from_title_Light lilac,0.005992555012179572,0.005992555012179572
cat__colour_from_title_Beige,0.005590136488063362,0.005590136488063362
cat__colour_from_title_Gray,0.005513907450583194,0.005513907450583194
"cat__materials_text_Composition: 68% polyester, 18% viscose, 14% wool | 68% polyester | 14% wool | 14% RCS-certified recycled wool | 68% RCS-certified recycled polyester",-0.005473595170491995,0.005473595170491995
"cat__materials_text_Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",0.005069950105849619,0.005069950105849619
cat__colour_from_title_Ice,-0.00489807888582121,0.00489807888582121
cat__colour_from_title_Sand / Marl,-0.00483986838283383,0.00483986838283383
num__IN_discount_pct_calc,-0.004108151287820586,0.004108151287820586
cat__colour_from_title_Light green,0.004039858376777513,0.004039858376777513
num__Savings_USD,-0.003563941843813193,0.003563941843813193
cat__colour_from_title_Taupe Gray,-0.00349020672884265,0.00349020672884265
cat__materials_text_46% polyester | 43% cotton | 46% RCS-certified recycled polyester | 43% RCS-certified recycled cotton,0.003454165843717778,0.003454165843717778
cat__made_in_China,-0.003424248196593757,0.003424248196593757
"cat__materials_text_Composition: 97% cotton, 3% elastane | 97% cotton | 97% OCS certified organically grown cotton",0.002351753992859366,0.002351753992859366
"cat__materials_text_Composition: 55% cotton, 42% lyocell, 3% elastane | 55% cotton | 55% OCS certified organically grown cotton",-0.0018449516731634465,0.0018449516731634465
"cat__materials_text_Composition: 52% viscose, 48% linen | 48% linen",0.0018354185254184016,0.0018354185254184016
cat__materials_text_Blazer with lapel collar and long sleeves. Front button closure. Front flap pockets and welt pocket at chest. Main fabric with 75% cotton and 22% linen. | 75% cotton | 25% linen | 100% polyester,-0.0014325267359018888,0.0014325267359018888
cat__colour_from_title_Dark olive,-0.0007697191615280427,0.0007697191615280427
cat__materials_text_100% LINEN TEXTURED WEAVE BLAZER | 100% linen | 62% cotton | 38% polyester | 95% polyester | / 100% LINEN TEXTURED WEAVE BLAZER | 100% certified European grown linen | 95% RCS-certified recycled polyester | 38% RCS-certified recycled polyester | 62% OCS certified organically grown cotton,-0.0007697191615280427,0.0007697191615280427
"cat__materials_text_Composition: 70% viscose, 30% polyester | 30% polyester",-0.0005359237067109799,0.0005359237067109799
cat__colour_from_title_Gray / Blue,-4.26953981613256e-05,4.26953981613256e-05
num__US_on_sale,7.70841579609506e-14,7.70841579609506e-14
